t	P	cov	vg_HEreg_noa.mean	vg_HEreg_noa.CI95l	vg_HEreg_noa.CI95r	vg_HEreg_adj.mean	vg_HEreg_adj.CI95l	vg_HEreg_adj.CI95r	exp.vg	va.term1	va.term2	va.term3	va.term4	vg_GRMvarX_ganc.mean	vg_GRMvarX_ganc.CI95l	vg_GRMvarX_ganc.CI95r	vg_GRMvarX_noa.mean	vg_GRMvarX_noa.CI95l	vg_GRMvarX_noa.CI95r	vg_GRMvarX_gcta.mean	vg_GRMvarX_gcta.CI95l	vg_GRMvarX_gcta.CI95r	vg_GRMld_ganc.mean	vg_GRMld_ganc.CI95l	vg_GRMld_ganc.CI95r	vg_GRMld_noa.mean	vg_GRMld_noa.CI95l	vg_GRMld_noa.CI95r
10	0.9	pos	5.69133987	5.57649572	5.82465116	0.08545178	0.08368074	0.08785546	1.640754917	0.938770132	0.060229868	0.036061847	0.60569307	0.10576509	0.1031493	0.10854848	6.41510915	6.2934963	6.56759537	6.40355964	6.28235086	6.54296459	0.9463543	0.9366365	0.9578116	1.6203567	1.6057578	1.6373161
10	0.9	zero	0.6815145	0.6514131	0.71472701	0.08722271	0.08584635	0.08871302	1.0358826588822	0.938770234935466	0.0602298669920763	0.0361822482128225	0.000700308741831698	0.10796228	0.10637742	0.10974483	0.76724798	0.73515158	0.79768075	0.77105169	0.73822864	0.80302473	0.9631902	0.9539095	0.9751589	1.0307522	1.0173535	1.0431537
11	0	neg	0.99627487	0.97899352	1.01559327	0.99308054	0.97519725	1.01437644	0.998970611	0.938770132	0.060229868	2.94e-05	-5.88e-05	0.99557723	0.97486496	1.01744833	0.99469789	0.9748168	1.01272923	0.99601475	0.97442271	1.01482629	0.9949962	0.9833708	1.0112628	0.9948414	0.9814649	1.0124132
11	0	pos	1.01092165	0.99171028	1.03847581	1.0092519	0.98903408	1.03545635	0.999523363	0.938770132	0.060229868	2.94e-05	0.000493954	1.00926981	0.99049478	1.03586154	1.01068368	0.99203349	1.03319865	1.01582141	0.99696518	1.04550651	1.0002918	0.98668	1.0140264	1.0020703	0.9913936	1.0162248
11	0	zero	0.98793024	0.97207951	1.00915295	0.99259047	0.97388628	1.01505657	0.999060502480655	0.938769914940265	0.0602298659805499	5.95686072603139e-05	1.15295257933567e-06	0.99097557	0.96924375	1.01110304	0.99154755	0.96991464	1.01149045	0.99482567	0.97468539	1.01325035	0.996191	0.983646	1.0065672	0.9919833	0.9796025	1.007006
11	0.9	neg	0.07695771	0.07569765	0.07824872	0.09547865	0.09325586	0.09746907	0.964764531	0.938770132	0.060229868	0.034258754	-0.068494223	0.11722493	0.11499146	0.11892947	0.09464476	0.09258293	0.09620022	0.09442419	0.0922582	0.0960235	0.9717585	0.9602356	0.9796936	0.9721744	0.9629932	0.9815107
11	0.9	pos	5.70823852	5.59961434	5.85087416	0.09276704	0.0912418	0.09413249	1.608667171	0.938770132	0.060229868	0.034258754	0.575408416	0.113718	0.11207379	0.11537058	6.37898021	6.26572814	6.50146076	6.38074628	6.28930231	6.49059644	0.9514291	0.940492	0.9621524	1.5994646	1.5824773	1.6145213
11	0.9	zero	0.64127516	0.6111919	0.67268261	0.09546175	0.09422222	0.09715554	1.03407041636234	0.938769552102227	0.0602298674699581	0.0344050851054792	0.000665911684677791	0.11720988	0.11545314	0.11884287	0.72687227	0.68931161	0.76443931	0.72520916	0.68792087	0.75907195	0.9703521	0.961837	0.9774449	1.028444	1.0165796	1.0377273
12	0	neg	0.98489324	0.9648466	1.00468991	0.98441395	0.96660024	1.00359353	0.998985305	0.938770132	0.060229868	1.47e-05	-2.94e-05	0.98417633	0.9655641	1.00648539	0.98618011	0.96608857	1.00878244	0.9847629	0.96825387	1.0028758	0.9913776	0.9808679	1.0025022	0.9916442	0.9813525	1.0039188
12	0	pos	0.99397162	0.97393284	1.01090043	0.99246133	0.97757138	1.00666371	0.999261682	0.938770132	0.060229868	1.47e-05	0.000246977	0.99303491	0.97176308	1.00816742	0.99707182	0.97260753	1.02053572	0.99565513	0.97529836	1.01319337	0.9936555	0.982996	1.0038861	0.9964423	0.9857392	1.0063631
12	0	zero	0.97973377	0.96846887	0.99380487	0.98411597	0.96962848	0.99761079	0.999045701619679	0.93877023921975	0.0602298631718782	4.47334112354078e-05	8.65816815910471e-07	0.98438643	0.96998674	0.99987556	0.98161906	0.9688248	0.99659221	0.98471426	0.97154293	0.99631629	0.988169	0.9786442	0.9983017	0.9841901	0.9750191	0.9949834
